50 250 1 3
27 12 7488
47 2 1318
49 25 4763
44 18 1006
48 31 9296
42 38 5897
27 3 8397
32 17 9265
16 11 3897
33 19 3610
50 24 3898
47 33 8085
22 13 4111
29 20 1887
19 7 727
6 4 853
42 14 5668
30 21 4313
36 1 849
36 4 9178
47 31 3099
32 10 4571
9 4 465
40 6 4712
48 27 7458
48 29 8398
33 20 2042
43 9 636
46 13 6190
34 28 4822
36 31 1817
14 5 2075
42 26 4175
18 17 3794
42 21 9188
32 11 1829
25 8 4556
40 39 2008
21 9 7768
17 3 3881
45 9 6373
20 15 5446
25 15 9436
10 3 8111
22 18 8211
4 3 2659
50 11 7108
45 19 6643
31 27 2021
45 29 1603
23 1 3555
2 1 6221
48 19 6993
25 20 1431
48 40 8401
35 23 4899
37 18 701
39 9 2128
25 6 6532
37 23 4358
37 25 5334
43 15 696
39 24 5946
28 20 828
28 26 550
50 49 7973
16 7 2892
35 30 349
26 14 2803
44 26 9152
49 35 8817
29 12 6743
38 7 5703
12 5 2042
47 16 7197
16 10 941
49 17 2903
41 30 1429
46 20 9824
22 20 7822
23 20 9947
30 8 2467
31 1 7552
30 12 5484
24 22 2925
43 3 4820
37 32 1876
48 38 2806
15 1 2227
24 7 5420
48 13 9393
41 24 5546
30 14 1527
45 44 3346
36 14 9824
45 2 3969
36 23 6778
49 28 1971
18 6 1524
20 4 4829
46 28 5848
32 22 5444
42 5 4820
40 29 2069
16 4 8684
43 31 1907
41 5 5523
29 22 196
49 41 6665
32 5 9468
47 24 933
48 36 1831
26 7 5560
48 30 1710
27 23 9711
41 7 1016
39 26 2404
43 12 4544
33 17 1140
6 1 6446
16 14 4258
46 27 5847
19 10 472
48 35 6592
50 33 5896
15 6 8196
47 34 8354
31 5 9121
38 17 693
36 26 8642
43 17 7007
44 1 3633
34 23 9574
28 21 1428
17 5 5271
29 15 4499
20 14 7019
49 39 6103
46 2 8425
47 14 7847
49 9 8329
39 6 1533
27 13 9832
38 27 1302
22 11 8785
50 44 9604
39 23 1146
43 16 420
19 13 9786
17 15 5708
31 4 2146
50 46 9481
21 20 1902
43 7 6876
47 13 4174
46 17 4836
48 9 1303
35 11 803
7 2 8508
32 3 2652
49 11 3512
47 40 3011
5 4 3602
9 2 3048
13 6 3685
30 29 1248
42 12 9489
24 19 7982
45 27 249
17 2 2036
33 3 5507
11 8 4764
27 4 2051
38 15 239
47 17 1357
44 42 1257
48 37 1194
32 6 247
44 29 678
38 11 7029
34 33 4924
22 21 8950
27 8 9734
29 25 1706
32 25 8868
49 32 29
21 19 7810
30 6 251
47 1 9950
48 12 3964
42 8 9121
12 6 1450
34 20 7342
45 22 9130
20 11 8175
36 29 5493
16 15 7038
25 1 1156
37 6 4380
37 21 659
34 25 6791
22 19 5331
31 19 6082
27 19 9228
42 36 627
13 5 2652
37 2 8763
39 31 535
33 22 7030
37 29 1376
36 6 4204
39 21 9757
41 40 758
49 34 6912
40 8 6632
50 8 5950
13 10 5133
49 46 9714
38 33 6628
36 32 3909
9 8 6745
27 16 7292
18 13 5150
41 20 6173
24 21 4121
46 3 220
45 3 1102
17 13 1509
14 12 4385
41 10 2406
31 20 2731
35 10 7015
37 11 1233
37 4 1146
46 41 7990
21 17 9374
48 21 3959
23 4 4236
42 34 9587
34 6 6476
44 15 7035
30 7 74
35 7 3278
13 8 3687
40 36 3590
41 23 465
17 9 2671
31 16 2008
45 39 9263
49 19 1868
