200 1000 1 71
184 179 5306
71 31 3309
178 91 6323
200 87 1512
65 35 186
119 112 5193
158 16 6340
131 48 2083
181 150 9632
120 4 7368
89 69 6416
165 10 6260
86 35 5811
181 29 9063
191 52 9092
81 60 6800
95 54 1215
134 100 9529
175 94 5257
69 9 8289
110 100 667
159 103 4444
148 31 824
46 14 6227
106 6 9355
194 97 4371
22 18 8361
178 3 7291
149 90 5572
60 5 873
191 26 9386
176 17 3811
128 71 1768
119 18 9845
133 123 8195
145 37 3289
56 4 5035
168 14 1980
191 168 1805
56 48 5528
145 102 8315
191 82 3016
137 135 122
156 125 406
108 49 5694
111 31 8518
95 55 1051
157 100 7575
48 21 8951
33 10 4429
92 64 3614
191 25 940
61 38 5120
124 24 497
136 76 3694
166 125 951
146 3 6981
134 105 245
192 10 7013
171 110 9669
175 86 5825
71 3 7278
170 73 3002
110 19 8600
125 27 7536
158 102 9773
165 18 9173
169 146 2996
138 120 5534
105 93 1640
168 150 9541
68 16 5850
173 155 8604
193 106 1998
190 175 3406
200 123 7357
28 25 7327
122 53 298
99 5 4855
127 122 2481
113 69 9089
153 137 8261
65 10 3359
113 82 8149
120 72 5890
141 112 3437
78 56 2080
193 51 2009
142 26 1378
155 88 1607
163 85 1953
186 127 1945
137 113 8787
116 38 1146
178 168 3805
189 126 2727
160 37 4744
122 22 4847
104 22 8855
192 147 4308
132 105 2825
105 70 640
150 16 5253
152 114 2417
135 22 8155
158 78 5334
112 85 8294
107 68 2432
128 53 6792
92 17 3498
181 4 8491
111 59 9391
92 73 4253
94 25 4411
80 47 6885
151 109 7784
107 51 788
38 19 8240
83 43 2482
176 89 3161
126 109 7757
84 58 180
84 15 1356
40 29 9685
120 44 1679
184 17 7463
17 6 3350
144 57 1880
150 94 366
81 34 1487
193 55 5688
77 5 4624
38 37 892
130 61 9461
158 110 2360
152 22 6509
162 120 9801
103 89 501
77 51 2373
68 52 4003
145 32 9880
79 18 7237
134 103 7331
102 29 6614
161 30 1919
48 45 3228
172 61 3950
183 18 589
193 31 1677
180 37 9881
194 77 7467
132 70 3449
179 52 5828
53 7 5523
32 22 4982
142 19 8995
165 62 8041
184 25 8674
146 65 4929
156 51 7560
124 98 4595
88 4 6807
163 148 7394
112 43 9704
124 109 4603
31 15 3569
41 38 7969
150 29 9857
132 14 2928
115 110 4981
153 113 2527
138 16 4599
152 32 2341
172 32 8779
199 166 872
199 174 5083
70 9 1812
193 147 3051
145 93 1484
192 42 5126
171 86 8176
182 89 9377
142 17 252
151 123 8618
149 139 2372
161 1 9453
168 42 2286
83 44 8710
188 100 560
199 165 9262
136 90 300
165 64 6149
32 13 6513
146 83 9476
154 143 5423
189 178 9143
113 78 3568
157 66 8054
170 15 6298
182 118 9227
182 26 5294
140 107 3118
155 6 6338
134 80 6538
169 127 3324
154 28 2883
175 90 4094
145 64 4413
167 131 8987
153 84 3980
199 128 4896
120 32 9109
32 3 4752
194 83 9592
153 40 2933
70 10 962
185 133 8670
64 32 9109
172 84 4039
88 73 6552
151 94 5806
174 166 2015
83 64 5513
176 115 5911
157 131 6873
67 24 1404
98 60 9566
109 57 8473
134 127 2617
193 161 3926
128 25 1187
177 12 8059
84 49 2566
91 41 2920
162 127 1158
196 37 159
108 15 1746
195 176 6342
144 5 5571
56 43 4115
146 120 747
37 34 8570
80 32 6738
126 121 8186
191 100 8102
155 137 1174
141 34 5545
167 28 8527
74 40 9506
166 131 5797
75 19 4868
160 57 5460
95 53 399
147 138 1658
184 121 4899
159 1 2826
173 130 6679
86 71 5344
176 173 5823
193 172 3665
72 5 2464
168 50 4142
98 4 1152
190 92 3122
126 124 9827
41 17 674
148 82 6189
183 40 500
145 53 6215
52 38 3340
37 21 7670
74 50 4896
170 132 6611
193 48 6485
179 169 6751
175 96 7507
181 91 6687
189 154 9236
63 52 9319
93 9 548
156 12 7088
197 125 6846
150 77 437
52 10 861
137 29 7055
128 54 1351
184 69 577
171 108 4681
96 46 590
169 101 9312
180 108 3387
156 128 6063
184 158 5242
55 54 4060
58 6 4684
102 30 5000
169 71 5807
177 10 7216
191 56 9294
188 59 9625
185 145 5789
70 36 3778
136 13 7908
105 55 7942
172 118 3980
95 41 5017
84 81 4178
103 48 4098
188 149 8691
150 140 6864
131 119 1585
102 61 3566
188 44 9539
199 40 5407
177 90 3921
136 45 40
175 77 8961
164 135 7458
183 12 4238
194 48 4509
110 76 1347
157 9 4801
158 154 7323
131 110 2647
198 51 9003
198 53 6390
120 54 8688
153 145 6613
130 12 2930
138 113 5824
78 50 4122
146 135 6492
160 56 6060
170 44 4790
92 86 5002
187 121 997
198 49 7574
185 103 4068
132 4 2422
184 75 9397
62 48 9353
162 36 4989
115 57 5181
190 84 9368
154 120 9889
84 83 3126
141 55 6401
19 14 7374
168 2 9192
73 49 2193
186 107 7322
147 53 9363
194 38 7094
77 2 1382
150 15 6084
167 113 9005
96 32 9298
187 39 8097
105 32 7577
165 117 6968
133 38 5358
133 59 1978
119 74 4801
173 2 2835
196 114 6327
159 124 7944
154 6 4413
161 102 2265
171 160 6312
173 142 3585
189 18 4941
176 133 3369
194 182 4966
35 23 9287
64 17 3458
71 41 9506
145 40 7083
158 46 7493
93 62 4819
59 33 5610
67 8 2915
112 94 7040
177 63 1611
141 124 3519
26 7 5875
160 22 5966
63 4 4457
148 30 5156
92 38 1609
154 111 3512
198 64 4823
197 162 4481
133 93 1710
141 139 2413
197 188 367
114 37 9548
49 46 194
190 17 4131
180 56 6073
188 92 655
118 28 705
194 111 1848
156 104 3314
129 86 7281
69 42 3676
187 40 282
171 111 6807
157 124 4307
91 64 3894
150 98 4253
193 46 8854
156 59 9012
75 1 501
168 36 9386
110 49 4556
134 52 3773
176 8 4713
153 37 6180
58 33 3632
89 53 3717
155 32 4982
191 63 3387
162 137 7214
199 117 201
178 16 4361
163 161 6743
161 101 2653
187 132 8447
179 71 3541
181 68 5342
163 136 7023
162 3 2026
137 94 8590
38 7 9460
150 42 6750
190 47 1219
147 125 3986
183 80 7491
145 112 4386
139 34 742
183 13 9639
44 18 6406
138 81 7194
133 64 296
163 45 3186
131 72 8169
86 14 4237
18 11 876
