200 2000 1 40
114 26 74
105 66 9045
186 94 7005
38 19 201
72 5 5502
193 17 3301
116 6 3942
146 32 8777
189 165 1805
158 53 5778
138 17 5176
100 77 4734
128 127 1730
133 130 4797
83 10 8382
89 20 5905
146 110 6084
194 80 937
78 25 7973
147 67 1499
128 102 1810
16 15 2114
170 54 223
148 24 7872
195 81 3810
63 26 6941
72 23 2333
34 9 1534
92 5 6767
133 1 5824
151 150 4342
50 44 3470
111 25 3431
100 63 2364
154 113 2131
187 19 9316
184 144 8814
168 70 1205
62 42 5206
103 30 3537
117 72 9180
56 46 3687
177 6 5701
190 76 5240
41 7 1414
94 14 2355
174 81 7268
158 93 8710
63 45 6557
144 18 5737
65 4 2036
64 17 1342
28 8 9831
105 39 2538
25 3 2476
79 46 8799
175 57 4883
164 28 7171
126 61 6471
150 12 6681
199 10 6730
22 11 4045
50 42 364
135 104 9382
188 112 4549
159 65 2521
166 4 5418
113 93 1721
84 15 6382
187 160 3982
197 154 3392
139 81 7075
42 38 4865
20 15 3129
89 63 9470
138 47 3300
128 87 1310
143 8 9955
185 180 5761
111 36 4752
39 18 870
163 89 2834
190 126 751
104 49 9260
96 19 7391
113 62 6616
173 11 5228
143 87 1497
82 12 910
134 45 6510
133 100 2897
12 7 397
78 8 5733
22 15 1098
175 6 9154
150 146 2519
189 35 1989
165 155 6515
111 103 7816
159 11 6408
26 17 1785
191 125 1550
98 26 2153
179 162 1324
175 93 8905
145 93 6930
173 170 1644
161 113 3462
43 21 8868
138 80 4402
83 39 2708
193 92 6332
188 144 6339
170 137 5659
84 82 170
193 58 6566
196 21 2161
76 19 4226
155 24 4350
111 2 1131
83 5 8758
84 4 546
122 29 5616
166 87 1687
104 30 2658
42 26 2686
63 35 4266
140 119 2354
134 44 8708
127 81 6974
188 42 1941
131 114 5416
158 71 1768
124 111 4073
32 13 1189
141 50 7568
115 108 4197
151 89 553
44 30 9041
177 16 9318
179 92 4008
56 54 844
198 174 1850
128 104 4120
154 77 3146
137 4 2920
137 2 8898
79 44 8586
175 114 6895
168 108 8089
197 167 7202
124 56 1576
161 12 1179
109 106 2931
97 33 6336
178 13 3678
120 66 1542
94 89 2108
146 52 8639
198 50 2732
113 4 3224
81 45 8042
76 51 748
113 91 3024
182 26 2838
161 2 2400
146 9 7939
83 58 3882
121 44 5534
126 14 8354
97 21 105
144 40 2089
165 106 4175
111 7 2396
77 27 905
132 124 8468
110 70 2814
173 19 8213
122 28 4273
35 3 7692
184 51 9561
168 121 7090
66 37 8360
33 25 3696
178 64 2998
99 30 181
90 74 8089
186 140 5291
134 57 8573
65 31 5396
123 118 668
149 40 5922
129 66 626
123 119 6988
144 107 657
199 151 1293
136 117 1860
112 55 2745
145 127 2184
98 45 8930
194 125 5075
194 79 397
118 53 5385
123 75 3490
92 75 7334
28 5 8441
188 62 1761
148 73 802
117 27 27
110 52 9246
162 34 9498
15 2 5096
155 55 7528
51 47 9757
132 26 2262
161 42 305
73 1 4309
173 87 1912
159 88 1253
192 18 1713
198 97 3912
109 21 2644
144 116 3117
128 28 4456
104 83 406
158 152 7304
168 136 621
154 83 1849
195 161 772
181 98 4140
24 5 9027
150 133 8275
107 50 6042
185 140 7453
117 98 6448
161 111 3812
145 19 924
113 36 7725
78 11 462
145 65 9741
112 63 8639
67 23 8929
152 50 9337
102 40 7265
125 30 7586
96 68 2072
56 45 4350
74 8 5526
190 59 8926
63 31 2584
197 85 9033
115 37 9935
100 76 7973
36 9 1404
177 77 9803
29 17 9620
163 41 9528
180 127 4010
46 15 247
169 138 9546
45 6 6679
157 115 348
174 47 9501
158 27 1948
132 48 8130
150 90 6829
17 10 6301
136 31 9080
196 12 9200
195 186 5812
189 31 1746
196 138 4465
187 32 7752
57 37 1904
124 77 1304
109 1 4580
78 44 8461
45 2 3795
171 54 7171
129 7 5027
180 88 1155
173 105 2900
61 8 1257
161 40 2353
136 3 8769
102 26 5985
160 82 3439
180 8 2153
146 39 4847
164 156 9034
74 68 4980
147 32 4229
123 114 6281
159 112 508
164 101 3054
69 53 4503
168 46 9402
187 87 500
83 15 4554
85 20 4231
73 68 2301
114 104 7478
125 88 3613
47 2 5753
182 57 2607
7 4 9697
74 43 2814
118 39 4741
179 79 7002
69 10 1407
83 65 8154
113 40 5900
97 44 4098
130 8 5359
138 68 948
146 62 3966
170 166 602
193 124 2919
125 40 5440
120 70 4707
105 31 8138
159 63 7960
164 161 9687
22 14 2621
97 67 3018
164 140 5271
101 46 926
125 108 827
155 140 6681
200 31 5510
171 61 1883
104 64 1776
43 34 9134
199 102 3337
107 97 1508
123 18 4860
183 121 7187
134 58 7769
163 146 3125
145 31 8338
