500 2500 1 296
216 171 1432
325 59 4110
487 71 5405
476 336 6225
407 265 6977
448 61 810
470 122 6895
187 115 3168
208 143 9108
246 178 2796
498 310 4914
431 339 7259
411 12 1670
314 119 9853
407 313 409
490 44 1528
386 305 5120
264 58 3569
365 39 73
177 161 2338
407 197 1411
448 418 1395
220 60 6399
357 112 9612
388 264 2277
321 276 5460
375 82 4011
400 184 4106
374 82 1806
273 9 6541
91 58 3123
232 11 282
118 15 5299
277 185 8870
167 142 4728
392 160 8844
374 73 4128
462 394 9295
345 161 9347
193 30 4788
450 254 2340
355 17 4623
279 247 5361
475 262 347
442 246 84
420 291 2246
427 417 9816
495 186 4374
472 177 9629
440 207 9056
247 165 1188
467 136 224
387 154 7370
371 90 3556
426 245 6668
295 185 4635
451 423 6532
394 31 3034
146 45 843
226 129 4815
345 6 4496
362 20 8052
84 11 1341
400 260 5833
176 35 1766
324 21 2513
190 176 6936
420 226 9834
349 67 3644
198 196 3916
205 93 9475
167 81 6055
484 126 5603
305 23 5132
421 355 2169
65 57 4346
408 228 1259
375 275 4207
461 3 3917
75 40 9939
413 377 2165
360 321 1255
250 82 6973
303 211 4463
380 237 2392
468 223 547
411 185 8061
390 209 81
429 341 3589
52 30 9353
159 151 653
337 216 1479
418 189 1291
496 317 4436
414 61 4617
323 42 6388
407 228 761
276 73 5953
386 5 738
450 440 5639
461 193 1666
490 313 5310
333 242 5669
231 130 4485
472 444 6598
317 306 3937
288 121 8318
335 251 7009
237 86 8691
309 27 434
372 254 8575
229 195 1755
470 259 5469
362 82 3278
311 220 5381
496 198 8694
199 14 7958
489 23 2164
346 56 699
399 337 4086
153 54 2866
269 199 1294
133 44 6102
413 374 8878
413 371 3598
434 361 7699
143 94 2539
221 62 3285
491 76 3495
414 64 1033
392 356 8010
434 402 2742
181 142 8844
326 98 891
442 354 6519
424 399 9095
471 294 9356
75 30 2347
349 317 9137
419 207 1152
262 39 1233
394 81 7663
98 88 2582
433 68 7521
390 160 1219
316 266 8860
