700 7000 1 292
634 311 1065
380 296 5802
209 179 2158
528 110 4691
636 176 6215
610 64 1582
374 147 6442
311 99 6958
144 104 4422
632 62 8574
364 275 6012
500 333 3720
387 265 6247
567 530 4268
436 22 4764
390 295 2168
559 418 1112
404 5 1726
68 19 71
622 533 4021
659 62 7753
223 183 346
515 419 5135
654 382 320
586 542 8568
458 56 457
462 136 57
642 186 3311
648 396 145
542 69 7638
421 287 7928
282 221 7311
653 100 4831
647 235 3365
521 8 6616
518 88 1533
338 186 9621
287 198 4941
226 49 9383
71 1 9815
404 94 7922
360 248 39
556 215 2119
491 322 7356
298 9 8887
461 117 7963
362 222 8039
445 50 2258
580 415 3330
355 218 6647
181 21 7877
427 333 5433
111 3 9193
630 243 7474
616 548 6754
633 198 5742
635 164 2609
196 11 1010
476 142 2096
578 144 5345
264 142 360
257 231 7150
105 31 981
608 442 9778
548 100 5020
145 142 3151
508 134 87
607 372 5112
522 340 1140
345 280 9202
679 1 2061
529 321 560
471 268 5960
547 337 6548
430 98 9833
94 88 6322
459 58 2508
532 224 4456
669 166 4695
641 52 4773
279 222 9687
665 549 1749
507 276 9195
273 7 6206
268 188 8574
591 322 2390
609 241 7878
400 84 8340
487 288 9682
528 345 2513
286 19 9332
635 370 2122
134 113 179
544 389 5463
478 342 1499
519 138 3891
448 33 3812
700 198 7069
507 238 8956
244 220 8505
169 41 4403
407 124 8341
676 591 6745
452 295 2002
564 529 6673
469 351 4602
425 121 8878
410 136 1658
578 109 7014
462 278 9434
300 80 9589
661 439 3310
600 370 7976
676 519 7449
438 422 2697
511 182 2265
383 228 5478
620 239 6392
84 27 9941
204 101 7899
305 302 7453
443 166 2688
548 170 8078
491 246 9429
616 150 1200
664 479 1189
464 335 1681
405 350 933
395 92 5028
605 182 5826
279 91 704
476 222 9155
159 41 6521
488 262 8157
525 107 6531
613 432 2113
405 301 1718
428 332 5373
353 283 2456
546 150 1902
671 563 2279
120 96 8444
572 186 2866
609 25 7196
458 330 5145
668 523 909
402 367 499
418 140 7859
254 101 1441
645 554 9349
597 483 4765
513 361 6097
532 326 1182
636 374 7640
324 147 1842
388 78 8704
523 317 7801
600 582 6217
515 204 1847
453 445 127
371 355 7350
453 199 2470
679 326 3614
612 312 8304
142 50 7244
84 13 8974
271 239 5044
563 123 9387
640 290 1465
640 197 8115
206 79 2584
234 110 722
292 251 7848
396 311 5667
443 316 7636
567 172 4278
185 182 9599
511 267 852
667 573 384
585 401 4097
461 295 173
543 331 8962
364 122 9685
485 239 9876
535 61 9231
639 452 9482
444 191 6494
680 133 7433
595 141 8961
531 398 1321
457 181 6198
646 255 7883
394 175 3498
265 4 1285
202 43 9639
595 272 8038
247 26 2239
473 450 3672
368 190 318
256 171 1125
323 252 2495
625 447 9237
229 67 4869
