100 500 1 34
34 29 4241
39 34 1167
65 7 2825
84 61 4550
51 17 1928
9 2 1025
76 8 680
27 2 8334
30 8 834
74 48 9276
49 4 7807
68 35 6871
82 2 7436
49 12 5918
82 27 3326
99 62 3849
91 19 2877
92 53 1178
63 35 449
72 49 2749
63 18 1901
72 26 4780
95 39 3713
99 97 2093
93 59 3548
84 80 6641
63 61 5182
32 1 1325
93 42 7348
65 12 5073
74 33 2397
42 5 5429
92 11 2124
95 38 5339
57 20 5280
92 26 4001
7 1 3708
59 17 2055
34 9 350
100 53 6989
84 11 8957
82 48 7835
82 46 8719
97 48 3685
42 29 2391
36 12 1511
36 31 5559
61 8 2175
77 33 6283
92 61 6305
53 45 4114
67 20 7497
33 28 7993
87 37 2006
51 23 2909
58 17 5006
10 8 694
85 30 8204
28 5 5763
85 47 8091
86 6 5188
27 5 5705
11 4 2202
94 90 3847
62 60 7839
97 67 2635
17 7 7271
75 61 8274
73 11 1660
79 55 657
42 23 173
93 65 8304
51 47 5625
74 37 6993
91 13 3135
92 46 5367
94 27 9752
22 6 7049
94 52 8646
24 23 6003
92 51 7958
64 42 336
73 47 4179
88 53 245
63 25 3171
73 66 1292
93 33 1880
78 58 3449
31 16 4691
97 94 1298
82 11 1735
67 4 8074
70 37 564
24 11 1842
73 36 6647
46 9 6111
100 20 6908
98 95 6930
65 21 1721
61 50 1862
81 26 5311
98 81 957
68 41 2449
59 5 4341
99 40 7011
90 79 4601
74 55 2402
47 23 4318
50 32 8561
84 75 6306
69 27 9786
29 23 4090
54 5 1599
65 37 2257
28 4 6201
52 31 6435
9 8 934
94 60 6546
63 38 3340
81 34 8284
59 35 6555
83 50 9225
80 61 7219
96 80 1567
52 24 6063
36 5 8343
31 10 6029
82 45 3323
57 26 691
31 3 7868
43 37 7368
92 72 8569
86 72 4140
37 24 9923
59 55 3239
29 14 4958
75 44 2175
93 5 8262
84 8 1884
94 5 6438
38 28 7971
49 36 3635
75 36 8560
73 68 497
74 57 965
86 64 2274
100 18 3846
94 23 8237
100 26 663
54 24 7344
52 33 818
95 33 6619
74 66 775
61 57 6720
85 40 469
16 3 6141
81 64 1499
46 4 7255
33 15 860
82 34 938
64 29 9847
20 15 5310
68 36 4562
23 17 9048
52 2 9009
7 2 5417
97 35 4774
82 74 8904
66 9 9141
82 35 6827
20 18 2046
96 40 7725
95 85 2088
61 13 6169
89 6 430
54 30 755
79 74 6565
66 27 8177
82 59 4004
77 52 6714
68 2 5852
49 16 5399
87 30 2206
53 36 2543
58 7 1477
34 11 240
95 70 1010
89 55 6184
24 6 3485
78 45 8019
52 41 6322
68 55 4995
50 34 897
31 12 3911
82 65 3706
76 18 6302
91 81 9485
44 35 7995
88 78 4073
94 6 2684
68 12 9268
42 26 4339
67 49 623
91 7 2068
63 62 5155
92 56 3103
78 3 8889
