700 3500 1 366
129 108 9552
693 537 2594
42 20 4099
571 25 226
563 370 6092
236 72 9950
529 527 7174
397 136 5134
326 228 1647
651 148 557
210 158 8373
417 60 6898
444 183 2269
371 194 3933
170 153 4627
219 43 5539
375 74 9238
528 16 6713
531 326 277
74 23 8307
611 178 112
585 166 7403
259 211 4559
633 516 3395
539 49 5588
467 304 7935
629 443 4504
523 194 1938
460 10 6333
359 339 8768
536 193 3227
631 420 2665
452 262 5300
151 3 4703
632 304 691
544 85 7799
450 276 9469
586 418 6775
550 121 2760
599 136 5334
462 369 3417
91 72 9449
473 158 5792
565 241 6136
697 252 2098
573 508 2566
432 410 5830
623 204 9413
291 142 6602
443 371 1502
252 20 2617
656 199 7597
250 114 3091
610 294 1247
324 253 2127
137 127 3252
490 43 5352
540 186 9052
603 32 4791
98 95 3569
699 575 6798
671 670 5436
650 467 9128
513 207 3750
659 82 7517
608 391 4137
291 252 8047
415 290 3786
607 537 37
456 269 6145
568 185 4931
213 74 5938
452 191 2268
579 198 4229
565 533 6
628 448 9545
662 222 2299
311 34 6096
510 51 8715
444 28 7477
409 103 4502
491 483 7721
646 102 3001
111 107 941
357 14 9129
390 42 4227
645 137 8296
673 74 7838
274 75 7889
554 126 2299
215 51 5573
421 275 4582
365 286 7506
563 81 8169
498 490 8874
418 303 3824
442 346 8803
97 3 7701
674 20 9107
650 245 4932
463 103 7747
378 233 7488
438 137 9392
204 137 367
618 130 4343
517 461 1646
93 67 2122
685 114 9978
354 339 1220
484 221 8712
402 61 6634
469 6 71
683 394 6147
495 278 6499
535 242 9089
503 160 9523
545 542 1830
546 41 2824
628 18 5188
296 142 86
668 100 3613
419 181 3926
639 501 4627
333 219 5554
462 460 2956
380 306 4396
128 44 9568
167 64 4580
558 490 2550
533 177 8592
190 65 6847
266 94 4747
507 52 8853
632 283 5241
280 137 5911
231 38 1371
675 585 7822
674 77 6208
359 161 1438
536 349 2713
688 458 7501
590 20 690
170 7 5198
642 417 9569
521 46 3573
136 51 710
355 266 6159
664 420 7825
449 18 2954
568 372 3686
479 380 6245
98 36 7085
365 288 5086
280 231 1857
553 533 464
507 502 6903
394 325 5244
195 112 2021
675 534 7395
408 150 5289
639 35 3629
644 303 7250
184 15 7063
671 45 6613
315 82 9311
473 32 136
651 432 4369
232 78 9496
476 251 9394
95 19 5630
293 54 3159
384 99 9260
408 330 4047
564 407 3300
546 82 4752
690 208 9864
450 400 4214
578 229 1693
210 11 1268
199 124 5515
142 81 5899
500 489 4429
592 341 2558
99 47 7826
686 225 6509
368 22 306
104 16 2805
468 275 5595
692 43 8151
439 353 5087
634 526 9081
543 33 8456
514 165 3838
565 85 1241
613 419 4068
404 66 7471
347 316 4774
197 146 2127
685 392 5236
559 197 4748
683 677 6139
556 43 3362
30 5 207
388 369 395
668 197 2325
389 173 9116
323 177 6430
273 261 9980
680 441 4675
209 33 4552
495 405 854
92 22 5785
385 179 4045
588 325 2421
604 19 6702
247 157 5292
513 463 4063
411 375 4488
655 232 8081
655 159 790
227 26 9608
534 45 517
359 259 3776
627 182 4
668 54 4421
698 459 9923
518 226 6442
345 145 8518
253 7 8653
379 375 333
189 77 7655
396 200 4955
669 228 3492
176 162 116
294 6 9271
693 266 2374
556 524 6827
141 30 1342
320 289 2310
634 16 4421
419 413 9704
665 520 4559
390 273 4923
275 171 4156
612 574 8665
604 27 1452
511 454 1126
583 39 6794
450 412 1384
470 117 715
242 224 5587
659 288 1150
493 376 9150
357 41 610
651 330 7906
611 275 2346
387 68 8282
519 382 3274
646 205 3021
516 154 1578
161 142 8624
556 432 2143
296 270 6433
553 243 6580
674 568 6455
114 103 5501
386 136 3390
262 61 254
486 432 3817
491 223 5572
676 440 7868
451 329 5006
430 112 8526
199 53 5180
679 584 796
398 94 2226
559 113 2259
430 427 5717
679 221 397
677 580 7674
294 17 4079
568 268 3302
672 538 8284
508 243 9300
301 55 5488
427 267 5683
361 192 8537
604 390 4989
653 474 2784
383 378 6878
518 343 5203
314 269 2499
480 43 7860
629 429 3565
224 73 9326
288 140 2382
207 41 3277
700 36 2492
656 505 447
617 515 3505
158 135 1832
391 78 284
644 51 6932
520 163 1634
571 358 7837
319 245 2949
505 398 4384
277 255 4444
581 298 4834
456 221 5179
228 176 1115
141 100 6197
370 7 4984
610 24 8794
342 81 3803
558 117 8952
414 103 1122
435 357 9475
73 48 5566
446 388 1993
561 341 4994
301 265 3670
635 64 7250
606 347 5992
627 142 422
478 304 6235
382 158 272
543 36 4674
491 355 664
553 113 3239
675 219 4315
533 159 130
149 13 1406
495 47 1683
675 270 2740
513 392 563
264 146 9810
661 571 7834
635 290 5389
291 148 9369
686 259 9763
574 114 9963
670 514 3590
403 105 8932
328 304 1227
639 296 9383
340 116 1860
367 197 6060
455 96 6721
459 216 7136
378 104 5805
643 26 4233
356 38 1806
590 575 9728
697 544 9228
633 396 4365
669 120 3150
426 133 2350
162 68 4337
438 319 6763
652 156 6112
529 6 4127
122 18 9691
675 94 7426
355 328 3460
346 335 9960
421 328 2921
600 205 9636
397 173 9409
431 407 4816
148 97 287
554 280 8124
211 20 4209
580 426 851
609 606 7991
295 75 2081
