200 4000 1 97
166 36 493
17 11 5789
63 24 123
173 48 2136
111 53 2813
185 56 9122
92 4 7383
51 32 2975
147 53 9723
180 48 5717
185 46 4030
91 68 1307
30 18 7621
185 67 8532
148 84 2779
170 62 2423
119 12 1717
60 28 5611
97 29 7448
151 42 3316
195 120 7568
143 125 7290
160 109 8795
173 27 3004
127 24 2
140 93 3343
194 179 5223
51 17 4291
163 22 1647
40 32 5702
75 74 3232
162 115 1116
115 51 3279
111 36 3039
153 33 8538
77 73 1778
155 6 6211
161 97 8430
181 36 6246
40 34 6361
179 43 7879
167 121 1055
197 111 2478
117 97 8873
167 131 5013
134 31 4378
92 72 4613
62 22 6878
156 40 1830
149 10 895
144 143 3182
74 25 6802
175 72 2790
117 65 3394
147 9 5848
79 55 1531
122 65 9700
179 98 4894
76 26 8275
194 175 2746
164 157 9267
53 36 7473
148 147 2691
169 88 285
192 29 632
155 108 8538
79 47 7449
128 122 4882
162 106 3190
142 52 7556
89 36 6755
146 121 2169
162 119 4350
4 2 7384
159 39 9698
78 11 5902
119 32 3510
83 16 3034
137 24 8884
130 124 9605
200 145 6232
166 62 9035
174 73 1077
95 60 522
48 36 7952
87 58 4187
182 36 9439
165 142 8360
189 117 2955
116 25 5000
136 134 2272
174 93 6344
199 77 5503
83 81 3301
149 5 509
172 84 1420
84 26 732
200 90 8487
147 33 6805
55 37 6349
168 150 2365
138 73 8491
187 73 3496
200 99 5372
139 96 9726
95 12 1060
118 116 4940
172 122 3934
112 87 6754
88 69 3912
195 24 2242
149 71 2031
49 14 4187
182 154 2267
151 52 2063
157 46 6481
154 22 5485
129 127 9349
196 167 9949
75 62 9639
79 65 2350
195 92 5220
188 126 3837
168 144 8620
198 43 3954
103 96 573
147 3 7450
131 104 9682
195 29 1112
153 43 7914
11 10 4126
137 107 3608
194 131 9251
114 99 2652
117 35 9079
172 132 7005
145 94 9425
114 104 3195
146 137 8529
123 58 1474
86 8 4163
200 143 2598
108 53 6512
79 42 6275
106 80 637
101 41 8117
102 24 5831
170 88 23
125 74 6772
176 142 3772
141 68 1542
183 62 852
51 27 6804
143 9 4617
61 22 5257
131 64 11
151 90 9272
85 6 329
121 5 2629
105 86 6337
198 53 9368
125 11 9348
198 175 8370
109 73 5970
199 111 3993
139 42 4311
144 142 7789
164 3 454
148 26 7276
170 125 6197
139 70 2887
148 132 5052
120 21 5458
134 105 5890
113 69 7729
90 29 3621
197 59 8505
184 157 6087
188 10 7631
187 15 3253
189 183 4256
109 91 8017
105 98 14
142 47 9894
84 51 1156
176 39 8024
153 20 3863
114 50 7614
54 16 4196
104 36 8898
182 116 6173
192 34 3372
91 24 8996
27 20 8980
172 154 9477
152 42 8143
131 81 9445
115 40 436
189 19 3683
111 90 1023
177 13 4649
188 127 1075
142 9 8023
42 25 7333
199 83 6177
141 76 3860
121 87 5197
143 118 6150
21 4 8082
133 9 1322
156 82 6524
182 140 4981
193 48 2266
52 19 6622
98 49 8441
183 37 1552
149 47 3918
173 14 3282
151 36 9423
29 15 6830
169 26 9691
112 19 2028
161 1 1611
160 121 3323
157 74 6831
41 27 2641
89 4 8707
189 28 6488
55 35 9634
157 71 4070
57 14 9931
86 57 1680
96 62 1698
130 24 5935
135 132 7492
101 55 1993
132 88 8562
130 49 3271
142 132 8101
195 2 8873
49 38 3209
36 26 6701
183 132 9265
175 84 94
157 81 8377
58 35 6680
150 93 3773
140 130 3223
185 116 7276
173 168 9156
44 37 7562
68 29 5268
200 112 9424
32 30 5109
53 25 9426
107 31 4141
150 8 1885
182 2 7333
29 21 807
177 163 9774
102 15 8085
168 139 3406
108 17 1765
188 135 1808
138 131 9523
189 130 7517
191 28 2923
133 115 3533
151 141 2205
167 125 7179
157 22 9472
176 171 2327
40 5 1410
162 128 4999
196 45 7867
168 75 4889
170 72 6627
139 93 1705
150 25 792
128 118 8150
173 97 3291
144 63 2701
198 8 6282
94 60 5165
191 47 381
136 58 4861
24 17 5121
119 95 4603
175 146 3849
171 133 2843
74 4 4670
110 71 1089
141 12 986
83 68 8364
103 36 2704
91 10 5023
132 23 8653
73 43 9298
141 43 3128
198 182 3312
85 61 5988
92 74 6665
126 103 5146
190 93 6650
182 5 1146
199 63 5683
130 80 1650
65 64 121
172 109 7671
30 15 1412
51 2 1233
65 58 6509
173 43 5110
146 7 8049
176 118 5959
106 73 5008
178 37 5610
24 21 2284
115 88 3864
151 83 1999
155 128 1220
69 47 7715
84 28 5022
187 177 9867
93 7 8060
165 11 4310
132 56 2016
96 56 3518
136 62 3289
180 78 9536
123 72 8912
199 84 3076
113 91 1370
195 142 3540
125 54 5718
84 75 8993
91 40 9190
174 109 1590
169 71 1507
135 60 9765
171 34 7984
29 17 7721
143 104 3421
185 99 5818
168 107 3533
105 21 8239
131 16 6009
150 28 6215
138 75 8936
136 85 2205
154 139 9716
197 152 4462
173 135 6925
153 152 8845
88 65 2315
125 57 2009
108 48 7914
182 26 9463
144 125 5571
147 135 3585
16 4 7651
191 56 1089
168 70 2217
159 102 8821
194 2 4520
177 167 7355
134 12 6976
31 3 6773
102 40 9106
179 37 2277
146 1 5533
35 20 3229
148 55 4715
137 114 2778
133 59 1165
193 120 9651
54 18 4323
100 28 4523
77 17 2422
87 52 8679
184 36 4504
122 78 9759
72 54 4475
191 48 7359
200 194 1580
198 89 333
163 85 1369
87 50 9761
79 60 991
128 114 8844
158 31 7015
184 70 5376
163 2 824
124 67 1078
64 55 3692
112 95 3541
171 58 9504
169 6 8036
196 92 38
129 26 2980
149 82 5725
123 63 2667
11 7 4625
56 13 2250
179 17 9965
104 29 9656
180 96 5702
80 1 9739
162 138 8951
131 92 6380
188 7 5654
66 42 2101
187 105 172
155 21 6714
177 67 7360
121 54 1990
177 9 3383
100 46 1461
195 73 3364
197 83 3485
95 59 9064
72 11 9950
89 9 2227
95 92 7425
145 57 3478
109 9 3485
161 156 9214
96 63 4254
200 174 6501
81 41 8954
80 2 9721
129 115 7481
111 84 6514
26 18 7195
138 82 4139
153 82 2971
182 74 4949
138 3 9360
102 74 7028
46 34 9767
102 20 9395
149 125 4758
147 93 5908
95 21 483
194 193 7054
193 92 431
162 53 636
55 8 433
121 37 8759
161 94 3173
141 40 8853
160 11 2199
161 68 884
113 73 8220
126 119 1802
194 186 1298
200 86 1155
145 1 1763
134 133 3875
184 24 8398
116 29 3221
76 19 5151
158 109 6096
70 51 9823
187 163 8887
178 145 5024
78 76 4813
181 116 3951
162 149 4529
114 46 9130
168 21 9915
120 52 7472
171 47 2168
168 1 812
196 78 3752
188 98 6561
73 9 3233
179 166 283
176 111 4875
58 22 5959
146 114 5187
59 25 5489
187 87 2057
172 10 1903
17 1 4828
195 114 759
100 55 5411
119 113 2087
87 60 88
104 57 1877
148 138 5129
71 18 1030
199 2 7317
194 83 6647
160 72 291
116 110 9839
200 120 6509
176 110 7202
164 162 2299
173 95 8358
182 107 7611
199 46 851
46 23 1354
197 9 6582
75 55 510
113 64 313
147 137 3621
170 129 4937
32 9 5735
195 84 3772
178 163 1510
59 8 5423
152 89 7693
174 137 7729
141 88 3100
83 57 6641
135 22 911
177 52 6143
127 17 5710
104 22 7165
170 74 8913
193 79 3980
108 6 6435
154 71 9939
187 14 6106
143 102 1531
135 25 4513
46 14 7503
134 7 9534
135 19 3873
179 111 3109
196 3 3717
178 25 3847
138 136 2908
192 106 2514
114 57 9511
176 66 283
160 69 5752
82 25 2916
132 48 5724
122 18 4061
151 135 7384
147 4 6991
64 35 1144
142 131 1749
179 168 8047
99 98 9569
131 85 940
61 53 2516
109 67 9117
192 147 6299
147 52 3859
193 46 6160
184 124 1194
93 60 6993
151 110 2626
55 26 7433
123 115 8306
138 4 2110
108 32 6382
92 43 7483
150 77 9781
155 12 9905
44 1 1217
109 26 9938
168 30 9951
171 70 2075
174 112 3915
139 82 6509
161 60 9521
101 38 2970
77 49 3183
91 43 7532
92 31 5607
87 11 8516
159 88 5676
64 40 3616
143 32 9606
128 33 2862
186 22 1664
159 24 302
59 19 3321
174 36 9839
192 76 9572
180 103 6006
81 4 3328
125 7 7609
149 13 4389
173 98 8975
108 42 3733
100 82 4183
160 9 3228
49 33 3911
171 163 3833
70 4 1331
183 131 6703
127 52 1817
128 53 1133
91 1 3757
144 19 8144
129 110 5866
181 5 4622
137 62 3177
176 34 5346
138 95 1436
104 46 1842
168 80 1061
180 108 4248
152 111 2562
